product_id,price,category,status,amount,region,priority,user_id,old_name,base_price,order_date
P1854,148.6,Toys,Cancelled,148.6,West,Low,U74883,Julia Lewis,148.6,2025-01-26
P1855,16.96,Groceries,Pending,33.92,North,High,U61355,Julia Brown,16.96,2025-01-18
P1856,1078.49,Furniture,Cancelled,4313.96,West,Medium,U47098,Julia Taylor,1078.49,2025-12-28
P1857,62.1,Toys,Cancelled,124.2,North,Low,U95804,Frank King,62.1,2025-03-15
P1858,31.53,Books,Pending,63.06,South,Low,U95359,Alice Clark,31.53,2025-12-28
P1859,19.78,Toys,Refunded,39.56,West,Low,U17383,David Clark,19.78,2025-08-06
P1860,278.83,Electronics,Cancelled,1394.15,West,High,U62952,Hannah Smith,278.83,2025-02-08
P1861,1517.02,Furniture,Pending,7585.1,West,Low,U97914,Charlie Walker,1517.02,2025-11-13
P1862,63.97,Groceries,Cancelled,255.88,North,High,U25997,Paula Young,63.97,2025-04-01
P1863,88.08,Toys,Refunded,440.4,East,Low,U87709,Frank Lewis,88.08,2025-08-21
P1864,28.85,Books,Pending,144.25,North,Medium,U80452,Frank Lewis,28.85,2025-12-01
P1865,1712.57,Furniture,Refunded,8562.85,North,Low,U80645,David Taylor,1712.57,2025-11-04
P1866,173.78,Clothing,Completed,347.56,West,Medium,U26884,Steve Taylor,173.78,2025-11-06
P1867,1146.87,Electronics,Completed,1146.87,North,Low,U81359,Frank Lewis,1146.87,2025-11-01
P1868,67.11,Clothing,Cancelled,335.55,West,High,U51017,Quinn Clark,67.11,2025-10-18
P1869,35.43,Toys,Completed,35.43,South,High,U49283,Grace Brown,35.43,2025-10-18
P1870,122.44,Clothing,Pending,367.32,West,High,U44167,Mike Brown,122.44,2025-07-15
P1871,1892.24,Electronics,Pending,7568.96,South,High,U45310,Grace Clark,1892.24,2025-10-22
P1872,50.13,Books,Pending,250.65,West,High,U66836,Mike Smith,50.13,2025-10-08
P1873,576.74,Electronics,Completed,2883.7,West,High,U21662,Laura Clark,576.74,2025-05-05
P1874,401.07,Sports,Completed,1203.21,North,Medium,U39127,Mike Johnson,401.07,2025-02-06
P1875,110.61,Toys,Refunded,331.83,North,Low,U84993,Julia Young,110.61,2025-05-20
P1876,1798.31,Electronics,Cancelled,3596.62,West,High,U98842,Rachel Young,1798.31,2025-10-28
P1877,1482.9,Furniture,Cancelled,2965.8,North,Low,U30380,Eva Brown,1482.9,2025-07-19
P1878,19.71,Books,Pending,59.13,West,Low,U67535,Laura Walker,19.71,2025-09-10
P1879,95.36,Groceries,Pending,476.8,East,Low,U50063,Nina Clark,95.36,2025-02-21
P1880,199.55,Electronics,Completed,399.1,South,Low,U47467,Rachel Walker,199.55,2025-01-14
P1881,32.98,Books,Refunded,65.96,West,Low,U98706,Rachel Johnson,32.98,2025-07-01
P1882,32.58,Toys,Refunded,32.58,East,High,U96661,Quinn King,32.58,2025-01-20
P1883,2897.48,Furniture,Pending,14487.4,South,High,U27474,Quinn Clark,2897.48,2025-01-14
P1884,1199.37,Furniture,Completed,3598.11,East,Low,U80663,David Anderson,1199.37,2025-05-16
P1885,27.95,Groceries,Refunded,27.95,South,Medium,U94275,Quinn Smith,27.95,2025-08-20
P1886,249.25,Sports,Completed,747.75,West,Medium,U24046,Alice Clark,249.25,2025-12-06
P1887,1128.14,Furniture,Refunded,1128.14,West,High,U77412,Eva Lewis,1128.14,2025-02-16
P1888,353.48,Electronics,Pending,1060.44,West,Medium,U57775,Nina Brown,353.48,2025-09-26
P1889,12.65,Groceries,Refunded,50.6,South,High,U66880,Alice Clark,12.65,2025-12-07
P1890,419.66,Electronics,Pending,419.66,West,Medium,U14142,Frank Taylor,419.66,2025-08-22
P1891,13.64,Groceries,Refunded,54.56,South,Medium,U62412,Quinn Lewis,13.64,2025-03-04
P1892,1595.79,Electronics,Pending,3191.58,East,Low,,Hannah Smith,1595.79,2025-11-27
P1893,44.11,Groceries,Completed,220.55,West,Medium,U73691,Charlie Lewis,44.11,2025-04-20
P1894,148.56,Clothing,Pending,297.12,East,High,U42421,Nina Taylor,148.56,2025-08-23
P1895,406.88,Sports,Pending,2034.4,South,Low,U29493,Hannah Johnson,406.88,2025-03-13
P1896,584.03,Electronics,Pending,1168.06,West,High,U21919,Bob Lewis,584.03,2025-07-17
P1897,70.62,Groceries,Pending,141.24,East,Medium,U76828,Nina Smith,70.62,2025-05-04
P1898,37.63,Groceries,Refunded,112.89,South,Medium,U33822,Bob Smith,37.63,2025-01-22
P1899,22.69,Books,Refunded,68.07,East,Low,U34227,Ivan Walker,22.69,2025-06-11
P1900,12.93,Groceries,Pending,12.93,East,Medium,U57367,Steve Young,12.93,2025-10-12
P1901,133.55,Clothing,Refunded,267.1,North,High,U88883,David Smith,133.55,2025-10-21
P1902,103.31,Sports,Completed,413.24,North,Low,U49515,Paula Taylor,103.31,2025-09-24
P1903,18.32,Clothing,Refunded,36.64,East,Low,U57973,Oscar Johnson,18.32,2025-07-03
P1904,1315.11,Furniture,Completed,6575.55,South,Low,U26899,Julia Smith,1315.11,2025-10-02
P1905,486.51,Sports,Refunded,973.02,West,Low,U77303,Charlie Brown,486.51,2025-08-25
P1906,60.7,Toys,Refunded,242.8,East,High,U30971,Steve Taylor,60.7,2025-10-23
P1907,1764.35,Electronics,Refunded,8821.75,East,Medium,U48844,Ivan Young,1764.35,2025-02-06
P1908,18.67,Clothing,Cancelled,37.34,North,Low,U46406,Eva Anderson,18.67,2025-01-21
P1909,198.01,Clothing,Completed,396.02,North,Low,U89319,Laura Clark,198.01,2025-02-23
P1910,43.29,Toys,Refunded,86.58,East,Medium,U92045,Alice Clark,43.29,2025-04-24
P1911,19.32,Groceries,Completed,19.32,West,Low,U92081,Tina Young,19.32,2025-04-27
P1912,739.85,Furniture,Pending,2219.55,West,High,U66872,Laura Brown,739.85,2025-08-03
P1913,626.39,Furniture,Pending,1252.78,South,Low,U33646,Julia Smith,626.39,2025-05-06
P1914,165.32,Clothing,Pending,826.6,North,High,U42145,Oscar Lewis,165.32,2025-02-24
P1915,24.91,Toys,Completed,24.91,West,Medium,,Alice Smith,24.91,2025-03-08
P1916,50.96,Sports,Completed,101.92,North,High,U54353,Charlie Taylor,50.96,2025-03-16
P1917,285.8,Sports,Pending,1143.2,East,Medium,U41956,Bob Young,285.8,2025-12-09
P1918,34.9,Books,Completed,34.9,North,Low,U77048,Nina Brown,34.9,2025-01-08
P1919,492.02,Electronics,Pending,1968.08,East,Low,U99707,Mike Johnson,492.02,2025-08-06
P1920,487.82,Electronics,Cancelled,1463.46,North,Low,U57250,Charlie Smith,487.82,2025-10-05
P1921,91.44,Clothing,Pending,274.32,West,High,U49526,Tina Anderson,91.44,2025-06-04
P1922,91.79,Groceries,Cancelled,275.37,North,High,U29482,Eva Clark,91.79,2025-03-13
P1923,2191.9,Furniture,Completed,8767.6,North,Low,U46500,Eva Johnson,2191.9,2025-06-05
P1924,155.83,Clothing,Cancelled,467.49,West,Medium,U64256,Tina Clark,155.83,2025-03-26
P1925,55.69,Books,Refunded,222.76,West,Low,U79792,Rachel Taylor,55.69,2025-07-03
P1926,108.66,Toys,Pending,543.3,North,High,U36644,Alice Clark,108.66,2025-09-16
P1927,184.97,Clothing,Cancelled,184.97,East,High,U28892,Rachel Lewis,184.97,2025-04-07
P1928,120.05,Sports,Completed,240.1,South,Medium,U65667,Laura Smith,120.05,2025-12-04
P1929,36.99,Books,Pending,147.96,North,High,U20353,Hannah Johnson,36.99,2025-01-19
P1930,408.72,Sports,Pending,817.44,West,Low,U79133,Julia Walker,408.72,2025-07-24
P1931,45.51,Groceries,Cancelled,45.51,North,High,U94207,Bob King,45.51,2025-03-17
P1932,12.06,Clothing,Refunded,48.24,East,Low,U39794,Nina Brown,12.06,2025-05-03
P1933,59.75,Toys,Pending,119.5,West,Low,U61418,Frank Young,59.75,2025-10-27
P1934,1642.29,Electronics,Refunded,6569.16,East,Low,U59868,Frank Smith,1642.29,2025-06-21
P1935,664.72,Furniture,Completed,664.72,North,Medium,U53970,Alice Taylor,664.72,2025-05-06
P1936,20.44,Toys,Completed,40.88,East,High,U93674,Bob Taylor,20.44,2025-05-03
P1937,86.9,Toys,Refunded,434.5,North,High,U50449,Alice Clark,86.9,2025-05-13
P1938,33.26,Toys,Cancelled,133.04,South,Low,U53426,Nina Young,33.26,2025-02-17
P1939,389.78,Sports,Refunded,389.78,West,Low,U14903,Julia Brown,389.78,2025-03-22
P1940,328.38,Furniture,Pending,328.38,South,Low,U31108,Quinn Young,328.38,2025-12-20
P1941,33.78,Books,Refunded,101.34,South,Medium,U91719,Nina Smith,33.78,2025-12-25
P1942,26.32,Books,Completed,52.64,South,Low,U75211,David Smith,26.32,2025-03-25
P1943,161.68,Sports,Refunded,161.68,North,Medium,U48745,Frank Johnson,161.68,2025-05-19
P1944,36.63,Groceries,Pending,36.63,West,Medium,U43557,Oscar Brown,36.63,2025-02-19
P1945,214.82,Furniture,Refunded,644.46,West,Low,U26906,Oscar Clark,214.82,2025-09-28
P1946,143.05,Toys,Completed,429.15,West,Low,U99463,Bob King,143.05,2025-11-02
P1947,48.48,Books,Completed,242.4,South,High,U30736,Steve Lewis,48.48,2025-02-08
P1948,2635.06,Furniture,Cancelled,2635.06,West,Medium,U70929,David Johnson,2635.06,2025-03-24
P1949,1839.05,Electronics,Refunded,7356.2,South,Medium,U51587,Kevin King,1839.05,2025-08-07
P1950,45.77,Books,Cancelled,45.77,West,High,U71599,Eva Taylor,45.77,2025-06-19
P1951,1976.23,Electronics,Completed,7904.92,East,Medium,U37973,Bob Taylor,1976.23,2025-01-25
P1952,28.26,Books,Pending,84.78,North,High,U63093,Charlie Anderson,28.26,2025-12-15
P1953,215.66,Sports,Cancelled,431.32,South,High,U66168,Kevin Anderson,215.66,2025-03-07
P1954,94.31,Groceries,Refunded,377.24,South,Low,U84752,Mike Smith,94.31,2025-09-26
P1955,33.79,Toys,Pending,168.95,East,Low,U51486,Alice Brown,33.79,2025-08-05
P1956,2606.47,Furniture,Refunded,2606.47,East,Low,U69055,Eva Walker,2606.47,2025-11-19
P1957,121.15,Electronics,Refunded,242.3,South,Low,U55624,Grace Taylor,121.15,2025-11-19
P1958,772.0,Electronics,Completed,2316.0,East,Medium,U26350,Paula Walker,772.0,2025-07-14
P1959,36.52,Groceries,Refunded,182.6,East,High,U70138,Nina Clark,36.52,2025-03-18
P1960,28.59,Toys,Refunded,114.36,East,Low,U67343,Julia King,28.59,2025-02-03
P1961,420.24,Sports,Completed,420.24,West,High,U91766,Rachel Johnson,420.24,2025-11-15
P1962,89.28,Toys,Cancelled,89.28,West,High,U69589,Rachel Lewis,89.28,2025-02-07
P1963,240.09,Sports,Cancelled,240.09,West,Medium,U94523,Mike Smith,240.09,2025-06-26
P1964,106.44,Clothing,Cancelled,319.32,East,Medium,U10544,Nina Smith,106.44,2025-01-01
P1965,160.2,Clothing,Cancelled,801.0,East,High,U66363,Hannah Young,160.2,2025-07-07
P1966,98.44,Toys,Refunded,98.44,South,Low,U32769,Mike Clark,98.44,2025-09-06
P1967,769.81,Furniture,Completed,1539.62,West,Low,U82470,Frank Clark,769.81,2025-04-03
P1968,100.0,Electronics,Pending,100.0,North,Low,U20324,Steve Lewis,100.0,2025-01-24
P1969,12.18,Books,Cancelled,48.72,South,High,U39065,Julia Taylor,12.18,2025-09-27
P1970,148.0,Clothing,Cancelled,592.0,North,Medium,U28844,Alice King,148.0,2025-02-04
P1971,2788.88,Furniture,Completed,2788.88,South,Medium,U33675,Charlie Johnson,2788.88,2025-08-28
P1972,91.45,Groceries,Refunded,182.9,North,Medium,U64230,Charlie Walker,91.45,2025-11-03
P1973,140.59,Clothing,Cancelled,562.36,West,High,U11329,Frank King,140.59,2025-11-20
P1974,25.41,Sports,Cancelled,76.23,West,Low,U10657,Frank Young,25.41,2025-12-09
P1975,426.05,Electronics,Completed,426.05,South,High,U25045,Grace Smith,426.05,2025-06-05
P1976,25.85,Clothing,Cancelled,51.7,East,Medium,U22054,Laura Young,25.85,2025-11-10
P1977,2261.06,Furniture,Refunded,9044.24,West,High,U35936,Ivan Lewis,2261.06,2025-02-19
P1978,385.56,Sports,Pending,1156.68,South,Low,U68478,Nina King,385.56,2025-12-09
P1979,166.19,Sports,Refunded,166.19,West,High,U59015,Charlie Walker,166.19,2025-03-02
P1980,41.69,Toys,Cancelled,166.76,East,Medium,,Frank Clark,41.69,2025-07-26
P1981,77.97,Clothing,Pending,77.97,East,Medium,U51215,David Smith,77.97,2025-06-23
P1982,1447.77,Electronics,Refunded,2895.54,East,High,U60540,Julia King,1447.77,2025-04-17
P1983,29.55,Clothing,Completed,88.65,West,Low,U51652,Kevin Taylor,29.55,2025-04-02
P1984,252.03,Sports,Cancelled,252.03,West,High,U32431,Tina Clark,252.03,2025-10-13
P1985,119.52,Clothing,Completed,358.56,North,Medium,U62797,Bob Young,119.52,2025-09-02
P1986,65.19,Groceries,Refunded,65.19,North,Medium,U46002,Kevin Clark,65.19,2025-07-03
P1987,117.32,Toys,Completed,469.28,West,Medium,U69582,Paula Johnson,117.32,2025-06-20
P1988,107.11,Electronics,Completed,107.11,South,High,U67105,Hannah Brown,107.11,2025-02-07
P1989,54.63,Books,Completed,163.89,North,Medium,U15646,David Smith,54.63,2025-05-03
P1990,34.27,Groceries,Refunded,171.35,East,Low,U28056,Steve Walker,34.27,2025-02-05
P1991,86.47,Groceries,Refunded,432.35,West,Low,U79152,Hannah King,86.47,2025-08-22
P1992,2931.41,Furniture,Refunded,8794.23,South,High,U48828,Charlie Clark,2931.41,2025-09-27
P1993,128.76,Sports,Completed,257.52,North,Medium,U11720,Grace Walker,128.76,2025-07-07
P1994,403.15,Furniture,Cancelled,806.3,East,Low,U30184,Quinn Johnson,403.15,2025-03-08
P1995,39.79,Groceries,Pending,159.16,West,High,U65455,Frank Anderson,39.79,2025-10-21
P1996,337.21,Electronics,Completed,337.21,South,High,U34514,Ivan Smith,337.21,2025-08-22
P1997,70.63,Toys,Completed,211.89,North,Medium,U29742,Mike Young,70.63,2025-07-17
P1998,7.21,Groceries,Cancelled,21.63,North,High,U65389,Grace Anderson,7.21,2025-04-13
P1999,122.87,Clothing,Refunded,614.35,West,High,U94717,Hannah Johnson,122.87,2025-04-04
P2000,1795.36,Electronics,Cancelled,8976.8,South,High,U46105,Hannah King,1795.36,2025-12-23
P2001,1236.53,Furniture,Pending,1236.53,East,Medium,U36683,Laura Anderson,1236.53,2025-12-20
P2002,73.92,Groceries,Pending,73.92,West,Low,U41276,Frank Clark,73.92,2025-11-03
P2003,45.6,Clothing,Pending,182.4,North,Low,U53785,Alice Brown,45.6,2025-05-03
P2004,139.05,Clothing,Cancelled,139.05,West,Low,,Hannah Walker,139.05,2025-02-02
P2005,18.52,Sports,Pending,55.56,South,High,U23106,Julia Clark,18.52,2025-08-16
P2006,24.29,Books,Cancelled,121.45,West,Medium,U11777,Laura Anderson,24.29,2025-12-11
P2007,117.31,Toys,Refunded,586.55,North,Medium,U93859,Alice Brown,117.31,2025-07-28
P2008,135.28,Clothing,Cancelled,270.56,West,High,U66455,Laura Taylor,135.28,2025-12-03
P2009,184.92,Clothing,Completed,739.68,East,Low,U68886,Quinn Brown,184.92,2025-05-22
P2010,89.02,Groceries,Refunded,356.08,East,Medium,U85958,Quinn Clark,89.02,2025-10-04
P2011,2406.47,Furniture,Cancelled,12032.35,East,High,U75395,Eva Walker,2406.47,2025-11-05
P2012,145.17,Toys,Pending,725.85,East,Medium,U48630,Alice Walker,145.17,2025-01-07
P2013,82.9,Groceries,Completed,82.9,West,Medium,,Laura Smith,82.9,2025-01-09
P2014,76.54,Clothing,Pending,229.62,North,Low,U35785,Nina King,76.54,2025-02-10
P2015,16.11,Clothing,Pending,48.33,West,Medium,U22863,Ivan Anderson,16.11,2025-10-10
P2016,117.14,Clothing,Pending,351.42,South,Medium,U82651,Grace Anderson,117.14,2025-05-03
P2017,57.53,Groceries,Pending,230.12,West,Medium,U79018,Oscar Clark,57.53,2025-09-22
P2018,24.67,Books,Refunded,74.01,West,Medium,U70461,Alice Young,24.67,2025-01-25
P2019,356.44,Furniture,Cancelled,712.88,South,Low,U26682,Tina Young,356.44,2025-10-10
P2020,1522.9,Electronics,Pending,6091.6,West,Low,,Quinn Walker,1522.9,2025-01-03
P2021,576.84,Electronics,Cancelled,576.84,North,Medium,U53425,Bob Johnson,576.84,2025-12-19
P2022,33.1,Books,Pending,33.1,South,Low,U74920,Eva Taylor,33.1,2025-11-21
P2023,85.84,Sports,Completed,257.52,West,Low,U25035,Charlie Smith,85.84,2025-03-20
P2024,1063.65,Electronics,Pending,2127.3,North,Medium,,Quinn Walker,1063.65,2025-07-02
P2025,634.85,Electronics,Pending,2539.4,South,Low,U90315,Oscar King,634.85,2025-02-14
P2026,130.88,Clothing,Pending,261.76,South,High,U81654,Grace Walker,130.88,2025-08-10
P2027,67.42,Groceries,Refunded,337.1,East,Low,U60570,David Walker,67.42,2025-07-27
P2028,529.68,Furniture,Refunded,1589.04,North,Low,U86092,Julia Smith,529.68,2025-11-21
P2029,39.09,Books,Cancelled,39.09,South,Medium,U70076,Ivan Smith,39.09,2025-03-12
P2030,129.1,Toys,Pending,645.5,East,Low,U77245,Charlie Brown,129.1,2025-11-05
P2031,66.28,Groceries,Cancelled,331.4,West,Low,U28355,Ivan Anderson,66.28,2025-07-03
P2032,326.12,Sports,Refunded,1304.48,South,Low,U76450,Quinn Anderson,326.12,2025-03-23
P2033,59.71,Groceries,Cancelled,298.55,West,High,,Frank Taylor,59.71,2025-02-22
P2034,1023.9,Electronics,Cancelled,4095.6,South,Low,U23819,Frank Lewis,1023.9,2025-07-03
P2035,1243.21,Electronics,Completed,1243.21,North,Medium,U89499,Alice Brown,1243.21,2025-06-04
P2036,29.72,Books,Pending,59.44,South,Medium,U98978,Julia Taylor,29.72,2025-04-24
P2037,92.47,Clothing,Pending,462.35,North,Low,,David Taylor,92.47,2025-01-26
P2038,179.73,Clothing,Refunded,539.19,North,Medium,U94178,Quinn Walker,179.73,2025-04-27
P2039,118.37,Clothing,Cancelled,473.48,East,Low,U28071,Charlie Walker,118.37,2025-07-21
P2040,2634.53,Furniture,Completed,13172.65,South,Low,U25456,Paula Taylor,2634.53,2025-01-20
P2041,52.98,Toys,Cancelled,105.96,East,Medium,U18906,Frank Anderson,52.98,2025-02-18
P2042,40.0,Toys,Cancelled,200.0,West,Low,U24532,Steve Walker,40.0,2025-05-21
P2043,112.94,Electronics,Cancelled,451.76,South,Medium,U17784,Eva Taylor,112.94,2025-09-27
P2044,23.13,Books,Pending,23.13,West,High,U83905,Tina Smith,23.13,2025-06-03
P2045,1834.63,Furniture,Completed,9173.15,West,High,U15471,David Smith,1834.63,2025-08-17
P2046,133.56,Clothing,Refunded,534.24,East,High,,Bob Smith,133.56,2025-04-18
P2047,129.74,Toys,Refunded,129.74,North,Medium,U26415,Nina Lewis,129.74,2025-09-05
P2048,904.01,Electronics,Cancelled,4520.05,East,High,U17592,Hannah Taylor,904.01,2025-02-19
P2049,492.9,Electronics,Completed,2464.5,North,Low,U17455,Charlie Smith,492.9,2025-03-15
P2050,63.69,Clothing,Cancelled,191.07,South,Medium,U62142,Paula Johnson,63.69,2025-11-03
P2051,537.89,Electronics,Pending,2689.45,West,Low,U56787,Hannah Walker,537.89,2025-12-10
P2052,78.46,Groceries,Pending,235.38,East,Medium,U75987,David Smith,78.46,2025-06-14
P2053,57.28,Books,Cancelled,229.12,North,High,U78287,Hannah Anderson,57.28,2025-12-18
P2054,33.32,Clothing,Completed,66.64,South,Low,U69475,David Smith,33.32,2025-08-27
P2055,577.08,Electronics,Refunded,2885.4,East,High,U89920,Mike Walker,577.08,2025-01-28
P2056,1215.52,Furniture,Pending,1215.52,South,Medium,U66503,Rachel Smith,1215.52,2025-11-10
P2057,1106.02,Electronics,Completed,3318.06,East,Medium,U87458,Grace Smith,1106.02,2025-06-24
P2058,314.55,Sports,Completed,1258.2,North,Low,U98862,Julia Young,314.55,2025-08-14
P2059,109.29,Toys,Cancelled,546.45,South,Medium,U41224,Eva Smith,109.29,2025-05-26
P2060,57.3,Books,Pending,57.3,East,Medium,U15060,Tina Anderson,57.3,2025-06-09
P2061,18.78,Books,Completed,93.9,North,Medium,U52072,Ivan Brown,18.78,2025-08-15
P2062,907.82,Electronics,Completed,3631.28,East,Medium,U82955,Grace Lewis,907.82,2025-01-19
P2063,589.07,Electronics,Cancelled,2945.35,North,Medium,U46194,Ivan Walker,589.07,2025-03-08
P2064,14.6,Books,Completed,73.0,South,High,U34150,Quinn Walker,14.6,2025-10-11
P2065,1129.15,Electronics,Completed,2258.3,East,Medium,,Laura Young,1129.15,2025-12-02
P2066,39.03,Toys,Completed,39.03,West,High,U41061,Grace Clark,39.03,2025-10-12
P2067,413.12,Sports,Completed,1652.48,West,Medium,U52800,Tina Clark,413.12,2025-06-14
P2068,25.61,Books,Completed,76.83,South,Medium,,Eva King,25.61,2025-01-04
P2069,35.66,Toys,Cancelled,106.98,South,Medium,U14272,Eva Lewis,35.66,2025-11-03
P2070,1919.32,Electronics,Refunded,3838.64,North,Low,U89574,Paula Young,1919.32,2025-09-15
P2071,28.38,Groceries,Cancelled,141.9,South,Medium,U57443,Hannah Walker,28.38,2025-06-24
P2072,1401.49,Electronics,Refunded,5605.96,East,High,U76275,Charlie Clark,1401.49,2025-11-16
P2073,38.4,Toys,Pending,153.6,South,Low,U63427,Steve Brown,38.4,2025-10-09
P2074,150.57,Sports,Completed,451.71,North,Medium,U29450,Steve Walker,150.57,2025-11-25
P2075,180.98,Clothing,Completed,723.92,South,High,U82689,Paula Johnson,180.98,2025-03-28
P2076,1676.02,Electronics,Pending,1676.02,North,High,U79377,Mike Lewis,1676.02,2025-06-05
P2077,2121.09,Furniture,Cancelled,4242.18,North,Medium,U54124,Steve King,2121.09,2025-10-04
P2078,7.49,Books,Refunded,22.47,West,Low,U67106,Julia Walker,7.49,2025-12-05
P2079,15.09,Books,Completed,75.45,South,High,U58480,Oscar Lewis,15.09,2025-06-15
P2080,106.65,Clothing,Cancelled,533.25,North,High,U54710,Bob King,106.65,2025-09-17
P2081,78.69,Toys,Cancelled,314.76,East,Medium,U33385,Eva Smith,78.69,2025-12-24
P2082,91.8,Clothing,Cancelled,275.4,North,Medium,U25538,Julia Anderson,91.8,2025-08-15
P2083,178.22,Clothing,Cancelled,534.66,North,High,U28481,David Taylor,178.22,2025-09-27
P2084,114.46,Toys,Completed,114.46,South,High,U13378,Laura Taylor,114.46,2025-05-19
P2085,2223.06,Furniture,Pending,11115.3,West,Medium,U25720,Oscar Lewis,2223.06,2025-08-09
P2086,1735.78,Electronics,Completed,5207.34,East,High,U39155,Charlie Clark,1735.78,2025-03-17
P2087,29.06,Groceries,Completed,145.3,East,High,U78327,Kevin Taylor,29.06,2025-09-22
P2088,440.01,Sports,Completed,440.01,South,High,U38863,Grace Anderson,440.01,2025-08-05
P2089,2460.22,Furniture,Cancelled,9840.88,South,High,U21627,Quinn Taylor,2460.22,2025-01-14
P2090,1006.85,Electronics,Pending,5034.25,South,High,U44481,Tina Lewis,1006.85,2025-11-19
P2091,131.17,Clothing,Pending,524.68,East,High,U97552,Paula Walker,131.17,2025-11-13
P2092,56.78,Toys,Cancelled,227.12,North,High,U47653,Nina Walker,56.78,2025-06-08
P2093,28.37,Books,Refunded,56.74,East,Low,U62178,Eva Walker,28.37,2025-08-20
P2094,2092.94,Furniture,Cancelled,2092.94,East,Low,U63609,Bob Young,2092.94,2025-06-09
P2095,22.47,Books,Refunded,89.88,West,Medium,U17160,Ivan Walker,22.47,2025-12-08
P2096,64.35,Groceries,Cancelled,64.35,West,Medium,U31828,Rachel Taylor,64.35,2025-11-04
P2097,93.56,Toys,Completed,187.12,North,Medium,U53684,Laura Young,93.56,2025-02-21
P2098,1061.37,Electronics,Pending,3184.11,South,Low,U40059,Julia Brown,1061.37,2025-06-11
P2099,725.28,Furniture,Completed,1450.56,North,High,U79016,David Young,725.28,2025-07-26
P2100,222.63,Furniture,Cancelled,667.89,North,High,U42415,Bob Anderson,222.63,2025-12-04
P2101,394.19,Sports,Pending,1576.76,East,High,U76127,Nina Smith,394.19,2025-01-24
P2102,275.43,Sports,Completed,550.86,West,High,U50919,Kevin Lewis,275.43,2025-09-24
P2103,639.2,Electronics,Pending,2556.8,North,Medium,U85523,Paula Lewis,639.2,2025-05-14
P2104,483.39,Electronics,Cancelled,1933.56,West,Medium,U79888,Quinn Taylor,483.39,2025-07-01
P2105,2209.92,Furniture,Completed,6629.76,West,High,U13262,Mike Taylor,2209.92,2025-08-12
P2106,1733.14,Furniture,Cancelled,5199.42,South,Low,U22502,Rachel Brown,1733.14,2025-04-28
P2107,1820.89,Furniture,Pending,1820.89,West,Low,U78603,Steve Taylor,1820.89,2025-01-25
P2108,830.87,Furniture,Cancelled,2492.61,South,High,U84096,Tina Lewis,830.87,2025-01-09
P2109,16.51,Books,Refunded,82.55,West,Medium,U40898,Kevin Walker,16.51,2025-12-16
P2110,85.45,Toys,Completed,85.45,West,Low,U26683,Alice Brown,85.45,2025-09-24
P2111,374.08,Electronics,Completed,1496.32,North,Medium,U92072,Quinn Walker,374.08,2025-03-24
P2112,278.07,Sports,Completed,1112.28,East,High,U48564,Ivan Young,278.07,2025-06-20
P2113,57.25,Groceries,Pending,114.5,East,Low,U90478,Laura Young,57.25,2025-10-09
P2114,1442.35,Furniture,Pending,4327.05,South,Low,U72111,Alice Clark,1442.35,2025-07-06
P2115,99.39,Clothing,Cancelled,99.39,South,High,U80481,Oscar Clark,99.39,2025-02-02
P2116,72.96,Toys,Completed,145.92,East,Low,U39626,Laura Smith,72.96,2025-04-09
P2117,82.43,Groceries,Cancelled,329.72,East,Low,U43390,Rachel Young,82.43,2025-11-22
P2118,24.72,Clothing,Completed,49.44,South,Medium,U83880,David Brown,24.72,2025-09-19
P2119,47.13,Books,Cancelled,141.39,West,High,U40386,Grace Johnson,47.13,2025-10-05
P2120,41.32,Clothing,Cancelled,41.32,North,High,U67630,Nina Walker,41.32,2025-06-10
P2121,115.2,Toys,Refunded,230.4,West,Medium,U56529,Julia Young,115.2,2025-06-17
P2122,1772.41,Electronics,Pending,3544.82,East,Low,U67310,Rachel Walker,1772.41,2025-08-23
P2123,132.76,Sports,Refunded,132.76,East,High,,Laura Walker,132.76,2025-11-12
P2124,28.32,Books,Pending,141.6,West,Medium,U11398,Grace Walker,28.32,2025-06-17
P2125,11.07,Clothing,Cancelled,33.21,North,Medium,U75902,Alice King,11.07,2025-05-02
P2126,20.12,Books,Refunded,80.48,North,Low,U45936,Bob King,20.12,2025-01-28
P2127,56.02,Books,Refunded,280.1,West,High,U94875,Rachel Johnson,56.02,2025-01-12
P2128,1245.19,Electronics,Pending,2490.38,South,High,U25653,Bob Walker,1245.19,2025-11-23
P2129,662.76,Electronics,Cancelled,3313.8,South,Low,U12185,Kevin Clark,662.76,2025-12-06
P2130,109.71,Toys,Completed,329.13,West,Medium,U97771,Bob Johnson,109.71,2025-04-27
P2131,255.75,Sports,Completed,767.25,South,Medium,,Tina Taylor,255.75,2025-12-17
P2132,601.61,Furniture,Cancelled,601.61,East,Low,U54754,Oscar King,601.61,2025-12-03
P2133,139.89,Toys,Completed,139.89,North,High,U34334,Kevin King,139.89,2025-11-01
P2134,92.97,Sports,Pending,92.97,East,Medium,U42339,Julia Taylor,92.97,2025-12-25
P2135,12.3,Books,Refunded,12.3,East,High,U84060,Kevin Lewis,12.3,2025-04-27
P2136,61.83,Clothing,Pending,123.66,East,Medium,U44674,Charlie Walker,61.83,2025-06-19
P2137,36.19,Groceries,Refunded,180.95,South,High,U86706,Mike Brown,36.19,2025-09-19
